% Date and time of this run: 10-Feb-2005 00:18:25
% %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%error bar	freq (Hz)	sens integrand
3.533831e-04	3.335000e+02	1.203014e+00
3.533831e-04	3.337500e+02	1.210466e+00
3.533831e-04	3.340000e+02	1.204633e+00
3.533831e-04	3.342500e+02	1.203244e+00
3.533831e-04	3.345000e+02	1.183913e+00
3.533831e-04	3.347500e+02	1.130729e+00
3.533831e-04	3.350000e+02	1.045402e+00
3.533831e-04	3.352500e+02	9.782221e-01
3.533831e-04	3.355000e+02	1.019649e+00
3.533831e-04	3.357500e+02	9.605406e-01
3.533831e-04	3.360000e+02	0.000000e+00
3.533831e-04	3.362500e+02	1.079003e+00
3.533831e-04	3.365000e+02	1.076899e+00
3.533831e-04	3.367500e+02	1.072670e+00
3.533831e-04	3.370000e+02	1.060358e+00
3.533831e-04	3.372500e+02	1.035416e+00
3.533831e-04	3.375000e+02	1.017203e+00
3.533831e-04	3.377500e+02	9.861031e-01
3.533831e-04	3.380000e+02	9.473229e-01
3.533831e-04	3.382500e+02	9.026958e-01
3.533831e-04	3.385000e+02	8.920661e-01
3.533831e-04	3.387500e+02	8.783581e-01
3.533831e-04	3.390000e+02	8.606367e-01
3.533831e-04	3.392500e+02	8.301262e-01
3.533831e-04	3.395000e+02	8.022344e-01
3.533831e-04	3.397500e+02	7.828474e-01
3.533831e-04	3.400000e+02	7.086108e-01
3.533831e-04	3.402500e+02	6.520283e-01
3.533831e-04	3.405000e+02	6.980436e-01
3.533831e-04	3.407500e+02	6.830851e-01
3.533831e-04	3.410000e+02	6.216696e-01
3.533831e-04	3.412500e+02	5.289527e-01
3.533831e-04	3.415000e+02	4.488821e-01
3.533831e-04	3.417500e+02	3.356623e-01
3.533831e-04	3.420000e+02	2.283925e-01
3.533831e-04	3.422500e+02	1.496800e-01
3.533831e-04	3.425000e+02	8.100705e-02
3.533831e-04	3.427500e+02	5.303008e-03
3.533831e-04	3.430000e+02	2.224356e-04
3.533831e-04	3.432500e+02	4.186861e-06
3.533831e-04	3.435000e+02	1.716972e-06
3.533831e-04	3.437500e+02	1.867829e-05
3.533831e-04	3.440000e+02	7.741072e-05
3.533831e-04	3.442500e+02	1.854923e-05
3.533831e-04	3.445000e+02	6.463780e-06
3.533831e-04	3.447500e+02	1.309095e-05
3.533831e-04	3.450000e+02	2.862607e-04
3.533831e-04	3.452500e+02	1.795931e-02
3.533831e-04	3.455000e+02	3.648649e-02
3.533831e-04	3.457500e+02	5.015293e-02
3.533831e-04	3.460000e+02	3.037019e-02
3.533831e-04	3.462500e+02	1.863010e-02
3.533831e-04	3.465000e+02	7.865445e-04
3.533831e-04	3.467500e+02	4.118112e-05
3.533831e-04	3.470000e+02	7.497893e-07
3.533831e-04	3.472500e+02	1.635759e-06
3.533831e-04	3.475000e+02	7.573877e-05
3.533831e-04	3.477500e+02	6.747792e-05
3.533831e-04	3.480000e+02	5.612355e-04
3.533831e-04	3.482500e+02	4.515195e-02
3.533831e-04	3.485000e+02	4.161854e-02
3.533831e-04	3.487500e+02	6.724671e-02
3.533831e-04	3.490000e+02	8.766468e-02
3.533831e-04	3.492500e+02	1.095722e-01
3.533831e-04	3.495000e+02	1.305162e-01
3.533831e-04	3.497500e+02	1.301519e-01
3.533831e-04	3.500000e+02	1.018313e-01
3.533831e-04	3.502500e+02	1.222153e-01
3.533831e-04	3.505000e+02	1.692778e-01
3.533831e-04	3.507500e+02	1.724433e-01
3.533831e-04	3.510000e+02	1.744052e-01
3.533831e-04	3.512500e+02	1.831113e-01
3.533831e-04	3.515000e+02	1.919502e-01
3.533831e-04	3.517500e+02	1.870258e-01
3.533831e-04	3.520000e+02	0.000000e+00
3.533831e-04	3.522500e+02	1.575018e-01
3.533831e-04	3.525000e+02	1.635919e-01
3.533831e-04	3.527500e+02	1.711723e-01
3.533831e-04	3.530000e+02	1.677424e-01
3.533831e-04	3.532500e+02	1.565988e-01
3.533831e-04	3.535000e+02	1.393862e-01
3.533831e-04	3.537500e+02	1.147274e-01
3.533831e-04	3.540000e+02	1.013668e-01
3.533831e-04	3.542500e+02	9.626335e-02
3.533831e-04	3.545000e+02	8.995681e-02
3.533831e-04	3.547500e+02	7.681385e-02
3.533831e-04	3.550000e+02	6.301539e-02
3.533831e-04	3.552500e+02	5.125599e-02
3.533831e-04	3.555000e+02	4.599596e-02
3.533831e-04	3.557500e+02	4.381933e-02
3.533831e-04	3.560000e+02	3.981757e-02
3.533831e-04	3.562500e+02	3.773373e-02
3.533831e-04	3.565000e+02	3.808809e-02
3.533831e-04	3.567500e+02	4.064858e-02
3.533831e-04	3.570000e+02	4.265014e-02
3.533831e-04	3.572500e+02	4.172549e-02
3.533831e-04	3.575000e+02	3.935653e-02
3.533831e-04	3.577500e+02	3.299399e-02
3.533831e-04	3.580000e+02	2.844298e-02
3.533831e-04	3.582500e+02	2.714201e-02
3.533831e-04	3.585000e+02	2.188941e-02
3.533831e-04	3.587500e+02	1.753262e-02
3.533831e-04	3.590000e+02	1.348129e-02
3.533831e-04	3.592500e+02	9.978180e-03
3.533831e-04	3.595000e+02	6.627873e-03
3.533831e-04	3.597500e+02	3.512717e-04
3.533831e-04	3.600000e+02	0.000000e+00
3.533831e-04	3.602500e+02	2.805792e-04
3.533831e-04	3.605000e+02	3.326839e-03
3.533831e-04	3.607500e+02	3.115152e-03
3.533831e-04	3.610000e+02	2.681533e-03
3.533831e-04	3.612500e+02	1.941797e-03
3.533831e-04	3.615000e+02	1.489280e-03
3.533831e-04	3.617500e+02	1.091604e-03
3.533831e-04	3.620000e+02	5.632979e-04
3.533831e-04	3.622500e+02	2.756736e-04
3.533831e-04	3.625000e+02	9.634155e-05
3.533831e-04	3.627500e+02	7.882041e-07
3.533831e-04	3.630000e+02	7.829986e-05
3.533831e-04	3.632500e+02	3.608797e-04
3.533831e-04	3.635000e+02	8.566028e-04
3.533831e-04	3.637500e+02	1.612191e-03
3.533831e-04	3.640000e+02	2.629417e-03
3.533831e-04	3.642500e+02	3.761573e-03
3.533831e-04	3.645000e+02	5.116677e-03
3.533831e-04	3.647500e+02	6.737191e-03
3.533831e-04	3.650000e+02	8.527738e-03
3.533831e-04	3.652500e+02	1.045872e-02
3.533831e-04	3.655000e+02	1.200412e-02
3.533831e-04	3.657500e+02	1.295817e-02
3.533831e-04	3.660000e+02	1.363384e-02
3.533831e-04	3.662500e+02	1.518561e-02
3.533831e-04	3.665000e+02	1.900341e-02
3.533831e-04	3.667500e+02	2.276827e-02
3.533831e-04	3.670000e+02	2.558128e-02
3.533831e-04	3.672500e+02	2.756492e-02
3.533831e-04	3.675000e+02	2.999171e-02
3.533831e-04	3.677500e+02	3.239488e-02
3.533831e-04	3.680000e+02	0.000000e+00
3.533831e-04	3.682500e+02	3.597729e-02
3.533831e-04	3.685000e+02	2.727087e-02
3.533831e-04	3.687500e+02	2.506071e-02
3.533831e-04	3.690000e+02	3.931760e-02
3.533831e-04	3.692500e+02	1.819830e-02
3.533831e-04	3.695000e+02	1.158093e-02
3.533831e-04	3.697500e+02	2.451144e-02
3.533831e-04	3.700000e+02	2.841333e-02
3.533831e-04	3.702500e+02	4.545736e-02
3.533831e-04	3.705000e+02	5.711464e-02
3.533831e-04	3.707500e+02	6.441593e-02
3.533831e-04	3.710000e+02	7.128017e-02
3.533831e-04	3.712500e+02	7.828785e-02
3.533831e-04	3.715000e+02	8.028488e-02
3.533831e-04	3.717500e+02	7.160378e-02
3.533831e-04	3.720000e+02	7.787255e-02
3.533831e-04	3.722500e+02	9.984705e-02
3.533831e-04	3.725000e+02	1.075375e-01
3.533831e-04	3.727500e+02	1.120337e-01
3.533831e-04	3.730000e+02	1.160754e-01
3.533831e-04	3.732500e+02	1.217541e-01
3.533831e-04	3.735000e+02	1.266128e-01
3.533831e-04	3.737500e+02	1.312189e-01
3.533831e-04	3.740000e+02	1.353899e-01
3.533831e-04	3.742500e+02	1.417769e-01
3.533831e-04	3.745000e+02	1.469417e-01
3.533831e-04	3.747500e+02	1.498093e-01
3.533831e-04	3.750000e+02	1.519432e-01
3.533831e-04	3.752500e+02	1.524390e-01
3.533831e-04	3.755000e+02	1.539151e-01
3.533831e-04	3.757500e+02	1.585236e-01
3.533831e-04	3.760000e+02	1.635622e-01
3.533831e-04	3.762500e+02	1.655688e-01
3.533831e-04	3.765000e+02	1.693809e-01
3.533831e-04	3.767500e+02	1.734378e-01
3.533831e-04	3.770000e+02	1.767039e-01
3.533831e-04	3.772500e+02	1.788277e-01
3.533831e-04	3.775000e+02	1.765574e-01
3.533831e-04	3.777500e+02	1.766937e-01
3.533831e-04	3.780000e+02	1.820707e-01
3.533831e-04	3.782500e+02	1.842495e-01
3.533831e-04	3.785000e+02	1.825250e-01
3.533831e-04	3.787500e+02	1.809683e-01
3.533831e-04	3.790000e+02	1.810799e-01
3.533831e-04	3.792500e+02	1.794340e-01
3.533831e-04	3.795000e+02	1.651058e-01
3.533831e-04	3.797500e+02	1.365707e-01
3.533831e-04	3.800000e+02	1.523536e-01
3.533831e-04	3.802500e+02	1.702758e-01
3.533831e-04	3.805000e+02	1.673494e-01
3.533831e-04	3.807500e+02	1.707641e-01
3.533831e-04	3.810000e+02	1.760780e-01
3.533831e-04	3.812500e+02	1.845580e-01
3.533831e-04	3.815000e+02	1.897721e-01
3.533831e-04	3.817500e+02	1.884532e-01
3.533831e-04	3.820000e+02	1.982210e-01
3.533831e-04	3.822500e+02	2.063102e-01
3.533831e-04	3.825000e+02	2.098445e-01
3.533831e-04	3.827500e+02	2.118424e-01
3.533831e-04	3.830000e+02	2.126534e-01
3.533831e-04	3.832500e+02	2.142656e-01
3.533831e-04	3.835000e+02	2.137909e-01
3.533831e-04	3.837500e+02	2.126708e-01
3.533831e-04	3.840000e+02	0.000000e+00
3.533831e-04	3.842500e+02	2.155484e-01
3.533831e-04	3.845000e+02	2.144154e-01
3.533831e-04	3.847500e+02	2.141587e-01
3.533831e-04	3.850000e+02	2.137660e-01
3.533831e-04	3.852500e+02	2.114092e-01
3.533831e-04	3.855000e+02	2.084627e-01
3.533831e-04	3.857500e+02	2.065077e-01
3.533831e-04	3.860000e+02	2.049336e-01
3.533831e-04	3.862500e+02	2.026423e-01
3.533831e-04	3.865000e+02	2.009500e-01
3.533831e-04	3.867500e+02	1.985769e-01
3.533831e-04	3.870000e+02	1.969297e-01
3.533831e-04	3.872500e+02	1.945257e-01
3.533831e-04	3.875000e+02	1.916208e-01
3.533831e-04	3.877500e+02	1.879410e-01
3.533831e-04	3.880000e+02	1.846950e-01
3.533831e-04	3.882500e+02	1.808836e-01
3.533831e-04	3.885000e+02	1.763499e-01
3.533831e-04	3.887500e+02	1.728057e-01
3.533831e-04	3.890000e+02	1.671375e-01
3.533831e-04	3.892500e+02	1.620950e-01
3.533831e-04	3.895000e+02	1.549579e-01
3.533831e-04	3.897500e+02	1.462849e-01
3.533831e-04	3.900000e+02	1.443793e-01
3.533831e-04	3.902500e+02	1.356195e-01
3.533831e-04	3.905000e+02	1.335997e-01
3.533831e-04	3.907500e+02	1.316035e-01
3.533831e-04	3.910000e+02	1.354667e-01
3.533831e-04	3.912500e+02	1.421314e-01
3.533831e-04	3.915000e+02	1.458350e-01
3.533831e-04	3.917500e+02	1.469284e-01
3.533831e-04	3.920000e+02	1.486963e-01
3.533831e-04	3.922500e+02	1.482598e-01
3.533831e-04	3.925000e+02	1.472685e-01
3.533831e-04	3.927500e+02	1.448270e-01
3.533831e-04	3.930000e+02	1.437813e-01
3.533831e-04	3.932500e+02	1.419793e-01
3.533831e-04	3.935000e+02	1.393005e-01
3.533831e-04	3.937500e+02	1.367119e-01
3.533831e-04	3.940000e+02	1.347845e-01
3.533831e-04	3.942500e+02	1.321766e-01
3.533831e-04	3.945000e+02	1.291058e-01
3.533831e-04	3.947500e+02	1.261545e-01
3.533831e-04	3.950000e+02	1.241131e-01
3.533831e-04	3.952500e+02	1.204721e-01
3.533831e-04	3.955000e+02	1.171922e-01
3.533831e-04	3.957500e+02	1.142534e-01
3.533831e-04	3.960000e+02	1.106232e-01
3.533831e-04	3.962500e+02	1.068959e-01
3.533831e-04	3.965000e+02	1.029526e-01
3.533831e-04	3.967500e+02	9.975111e-02
3.533831e-04	3.970000e+02	9.675452e-02
3.533831e-04	3.972500e+02	9.335427e-02
3.533831e-04	3.975000e+02	8.992265e-02
3.533831e-04	3.977500e+02	8.664062e-02
3.533831e-04	3.980000e+02	8.327410e-02
3.533831e-04	3.982500e+02	7.932374e-02
3.533831e-04	3.985000e+02	7.616918e-02
3.533831e-04	3.987500e+02	7.305147e-02
3.533831e-04	3.990000e+02	6.939517e-02
3.533831e-04	3.992500e+02	6.571668e-02
3.533831e-04	3.995000e+02	6.019730e-02
3.533831e-04	3.997500e+02	5.660240e-02
3.533831e-04	4.000000e+02	0.000000e+00
3.533831e-04	4.002500e+02	4.992956e-02
3.533831e-04	4.005000e+02	4.999089e-02
3.533831e-04	4.007500e+02	4.852936e-02
3.533831e-04	4.010000e+02	4.875748e-02
3.533831e-04	4.012500e+02	4.855404e-02
3.533831e-04	4.015000e+02	4.730767e-02
3.533831e-04	4.017500e+02	4.552163e-02
3.533831e-04	4.020000e+02	4.377618e-02
3.533831e-04	4.022500e+02	4.153714e-02
3.533831e-04	4.025000e+02	3.970716e-02
3.533831e-04	4.027500e+02	3.809170e-02
3.533831e-04	4.030000e+02	3.637492e-02
3.533831e-04	4.032500e+02	3.431576e-02
3.533831e-04	4.035000e+02	3.208331e-02
3.533831e-04	4.037500e+02	3.037246e-02
3.533831e-04	4.040000e+02	2.854900e-02
3.533831e-04	4.042500e+02	2.662797e-02
3.533831e-04	4.045000e+02	2.468744e-02
3.533831e-04	4.047500e+02	2.283682e-02
3.533831e-04	4.050000e+02	2.116036e-02
3.533831e-04	4.052500e+02	1.873612e-02
3.533831e-04	4.055000e+02	1.549417e-02
3.533831e-04	4.057500e+02	1.509098e-02
3.533831e-04	4.060000e+02	1.469104e-02
3.533831e-04	4.062500e+02	7.629561e-03
3.533831e-04	4.065000e+02	6.607609e-03
3.533831e-04	4.067500e+02	1.102502e-02
3.533831e-04	4.070000e+02	1.017202e-02
3.533831e-04	4.072500e+02	8.988523e-03
3.533831e-04	4.075000e+02	8.127284e-03
3.533831e-04	4.077500e+02	7.238827e-03
3.533831e-04	4.080000e+02	6.293314e-03
3.533831e-04	4.082500e+02	5.475100e-03
3.533831e-04	4.085000e+02	4.759165e-03
3.533831e-04	4.087500e+02	4.069435e-03
3.533831e-04	4.090000e+02	3.402529e-03
3.533831e-04	4.092500e+02	2.812511e-03
3.533831e-04	4.095000e+02	2.254949e-03
3.533831e-04	4.097500e+02	1.753241e-03
3.533831e-04	4.100000e+02	1.174912e-03
3.533831e-04	4.102500e+02	8.928975e-04
3.533831e-04	4.105000e+02	7.105087e-04
3.533831e-04	4.107500e+02	4.858560e-04
3.533831e-04	4.110000e+02	3.051040e-04
3.533831e-04	4.112500e+02	1.600185e-04
3.533831e-04	4.115000e+02	6.035744e-05
3.533831e-04	4.117500e+02	8.392444e-06
3.533831e-04	4.120000e+02	3.974268e-06
3.533831e-04	4.122500e+02	4.713347e-05
3.533831e-04	4.125000e+02	1.366938e-04
3.533831e-04	4.127500e+02	2.734711e-04
3.533831e-04	4.130000e+02	4.522461e-04
3.533831e-04	4.132500e+02	6.704924e-04
3.533831e-04	4.135000e+02	9.197285e-04
3.533831e-04	4.137500e+02	1.187438e-03
3.533831e-04	4.140000e+02	1.532600e-03
3.533831e-04	4.142500e+02	1.950737e-03
3.533831e-04	4.145000e+02	2.413653e-03
3.533831e-04	4.147500e+02	2.893975e-03
3.533831e-04	4.150000e+02	3.378971e-03
3.533831e-04	4.152500e+02	3.875400e-03
3.533831e-04	4.155000e+02	4.378580e-03
3.533831e-04	4.157500e+02	4.946043e-03
3.533831e-04	4.160000e+02	0.000000e+00
3.533831e-04	4.162500e+02	6.138191e-03
3.533831e-04	4.165000e+02	6.772101e-03
3.533831e-04	4.167500e+02	7.401298e-03
3.533831e-04	4.170000e+02	8.020201e-03
3.533831e-04	4.172500e+02	8.673713e-03
3.533831e-04	4.175000e+02	9.276054e-03
3.533831e-04	4.177500e+02	9.806442e-03
3.533831e-04	4.180000e+02	1.049510e-02
3.533831e-04	4.182500e+02	1.126856e-02
3.533831e-04	4.185000e+02	1.171471e-02
3.533831e-04	4.187500e+02	1.228481e-02
3.533831e-04	4.190000e+02	1.278771e-02
3.533831e-04	4.192500e+02	1.302068e-02
3.533831e-04	4.195000e+02	1.207847e-02
3.533831e-04	4.197500e+02	2.019618e-03
3.533831e-04	4.200000e+02	0.000000e+00
3.533831e-04	4.202500e+02	2.512982e-03
3.533831e-04	4.205000e+02	1.444326e-02
3.533831e-04	4.207500e+02	1.691642e-02
3.533831e-04	4.210000e+02	1.877318e-02
3.533831e-04	4.212500e+02	2.015961e-02
3.533831e-04	4.215000e+02	2.140167e-02
3.533831e-04	4.217500e+02	2.287245e-02
3.533831e-04	4.220000e+02	2.382151e-02
3.533831e-04	4.222500e+02	2.494103e-02
3.533831e-04	4.225000e+02	2.606029e-02
3.533831e-04	4.227500e+02	2.682104e-02
3.533831e-04	4.230000e+02	2.726844e-02
3.533831e-04	4.232500e+02	2.760809e-02
3.533831e-04	4.235000e+02	2.804392e-02
3.533831e-04	4.237500e+02	2.912761e-02
3.533831e-04	4.240000e+02	3.026262e-02
3.533831e-04	4.242500e+02	3.143165e-02
3.533831e-04	4.245000e+02	3.282013e-02
3.533831e-04	4.247500e+02	3.449396e-02
3.533831e-04	4.250000e+02	3.579758e-02
3.533831e-04	4.252500e+02	3.693293e-02
3.533831e-04	4.255000e+02	3.741649e-02
3.533831e-04	4.257500e+02	3.761153e-02
3.533831e-04	4.260000e+02	3.746871e-02
3.533831e-04	4.262500e+02	3.784372e-02
3.533831e-04	4.265000e+02	3.939243e-02
3.533831e-04	4.267500e+02	4.037314e-02
3.533831e-04	4.270000e+02	4.109888e-02
3.533831e-04	4.272500e+02	4.162236e-02
3.533831e-04	4.275000e+02	4.196340e-02
3.533831e-04	4.277500e+02	4.222069e-02
3.533831e-04	4.280000e+02	4.254369e-02
3.533831e-04	4.282500e+02	4.296027e-02
3.533831e-04	4.285000e+02	4.323315e-02
3.533831e-04	4.287500e+02	4.351847e-02
3.533831e-04	4.290000e+02	4.353618e-02
3.533831e-04	4.292500e+02	4.307173e-02
3.533831e-04	4.295000e+02	4.297874e-02
3.533831e-04	4.297500e+02	4.098801e-02
3.533831e-04	4.300000e+02	4.025668e-02
3.533831e-04	4.302500e+02	4.224223e-02
3.533831e-04	4.305000e+02	4.246749e-02
3.533831e-04	4.307500e+02	4.419274e-02
3.533831e-04	4.310000e+02	4.537507e-02
3.533831e-04	4.312500e+02	4.610669e-02
3.533831e-04	4.315000e+02	4.650773e-02
3.533831e-04	4.317500e+02	4.630197e-02
3.533831e-04	4.320000e+02	0.000000e+00
3.533831e-04	4.322500e+02	4.744458e-02
3.533831e-04	4.325000e+02	4.773846e-02
3.533831e-04	4.327500e+02	4.791001e-02
3.533831e-04	4.330000e+02	4.767399e-02
3.533831e-04	4.332500e+02	4.703517e-02
3.533831e-04	4.335000e+02	4.666664e-02
3.533831e-04	4.337500e+02	4.671459e-02
3.533831e-04	4.340000e+02	4.704298e-02
3.533831e-04	4.342500e+02	4.714443e-02
3.533831e-04	4.345000e+02	4.702830e-02
3.533831e-04	4.347500e+02	4.677770e-02
3.533831e-04	4.350000e+02	4.636436e-02
3.533831e-04	4.352500e+02	4.591422e-02
3.533831e-04	4.355000e+02	4.576589e-02
3.533831e-04	4.357500e+02	4.549444e-02
3.533831e-04	4.360000e+02	4.520898e-02
3.533831e-04	4.362500e+02	4.467848e-02
3.533831e-04	4.365000e+02	4.427672e-02
3.533831e-04	4.367500e+02	4.413301e-02
3.533831e-04	4.370000e+02	4.406019e-02
3.533831e-04	4.372500e+02	4.358507e-02
3.533831e-04	4.375000e+02	4.335183e-02
3.533831e-04	4.377500e+02	4.285808e-02
3.533831e-04	4.380000e+02	4.186135e-02
3.533831e-04	4.382500e+02	4.095923e-02
3.533831e-04	4.385000e+02	4.036009e-02
3.533831e-04	4.387500e+02	3.991889e-02
3.533831e-04	4.390000e+02	3.916041e-02
3.533831e-04	4.392500e+02	3.842085e-02
3.533831e-04	4.395000e+02	3.796540e-02
3.533831e-04	4.397500e+02	3.728073e-02
3.533831e-04	4.400000e+02	3.681604e-02
3.533831e-04	4.402500e+02	3.555153e-02
3.533831e-04	4.405000e+02	3.505333e-02
3.533831e-04	4.407500e+02	3.535207e-02
3.533831e-04	4.410000e+02	3.525340e-02
3.533831e-04	4.412500e+02	3.458734e-02
3.533831e-04	4.415000e+02	3.388705e-02
3.533831e-04	4.417500e+02	3.285474e-02
3.533831e-04	4.420000e+02	3.141111e-02
3.533831e-04	4.422500e+02	2.900111e-02
3.533831e-04	4.425000e+02	2.815785e-02
3.533831e-04	4.427500e+02	3.014320e-02
3.533831e-04	4.430000e+02	2.870628e-02
3.533831e-04	4.432500e+02	1.914270e-02
3.533831e-04	4.435000e+02	2.151482e-02
3.533831e-04	4.437500e+02	2.791628e-02
3.533831e-04	4.440000e+02	2.723901e-02
3.533831e-04	4.442500e+02	2.678995e-02
3.533831e-04	4.445000e+02	2.620383e-02
3.533831e-04	4.447500e+02	2.543662e-02
3.533831e-04	4.450000e+02	2.467996e-02
3.533831e-04	4.452500e+02	2.399872e-02
3.533831e-04	4.455000e+02	2.325506e-02
3.533831e-04	4.457500e+02	2.237403e-02
3.533831e-04	4.460000e+02	2.167446e-02
3.533831e-04	4.462500e+02	2.106671e-02
3.533831e-04	4.465000e+02	2.047083e-02
3.533831e-04	4.467500e+02	1.984380e-02
3.533831e-04	4.470000e+02	1.929589e-02
3.533831e-04	4.472500e+02	1.848838e-02
3.533831e-04	4.475000e+02	1.769756e-02
3.533831e-04	4.477500e+02	1.690688e-02
3.533831e-04	4.480000e+02	0.000000e+00
3.533831e-04	4.482500e+02	1.552470e-02
3.533831e-04	4.485000e+02	1.471957e-02
3.533831e-04	4.487500e+02	1.406063e-02
3.533831e-04	4.490000e+02	1.361618e-02
3.533831e-04	4.492500e+02	1.306291e-02
3.533831e-04	4.495000e+02	1.256987e-02
3.533831e-04	4.497500e+02	1.214764e-02
3.533831e-04	4.500000e+02	1.157429e-02
3.533831e-04	4.502500e+02	1.094330e-02
3.533831e-04	4.505000e+02	1.084594e-02
3.533831e-04	4.507500e+02	1.082679e-02
3.533831e-04	4.510000e+02	1.059589e-02
3.533831e-04	4.512500e+02	1.026868e-02
3.533831e-04	4.515000e+02	9.954379e-03
3.533831e-04	4.517500e+02	9.676077e-03
3.533831e-04	4.520000e+02	9.308126e-03
3.533831e-04	4.522500e+02	8.931842e-03
3.533831e-04	4.525000e+02	8.547485e-03
3.533831e-04	4.527500e+02	8.134592e-03
3.533831e-04	4.530000e+02	7.799954e-03
3.533831e-04	4.532500e+02	7.417089e-03
3.533831e-04	4.535000e+02	6.954366e-03
3.533831e-04	4.537500e+02	6.483928e-03
3.533831e-04	4.540000e+02	6.091040e-03
3.533831e-04	4.542500e+02	5.701382e-03
3.533831e-04	4.545000e+02	5.331123e-03
3.533831e-04	4.547500e+02	4.949194e-03
3.533831e-04	4.550000e+02	4.530525e-03
3.533831e-04	4.552500e+02	4.058688e-03
3.533831e-04	4.555000e+02	3.521483e-03
3.533831e-04	4.557500e+02	3.089241e-03
3.533831e-04	4.560000e+02	2.764995e-03
3.533831e-04	4.562500e+02	2.527743e-03
3.533831e-04	4.565000e+02	2.437714e-03
3.533831e-04	4.567500e+02	2.278573e-03
3.533831e-04	4.570000e+02	2.069325e-03
3.533831e-04	4.572500e+02	1.855248e-03
3.533831e-04	4.575000e+02	1.635539e-03
3.533831e-04	4.577500e+02	1.420253e-03
3.533831e-04	4.580000e+02	1.213186e-03
3.533831e-04	4.582500e+02	1.021605e-03
3.533831e-04	4.585000e+02	8.529114e-04
3.533831e-04	4.587500e+02	6.941982e-04
3.533831e-04	4.590000e+02	5.520949e-04
3.533831e-04	4.592500e+02	4.231382e-04
3.533831e-04	4.595000e+02	3.135448e-04
3.533831e-04	4.597500e+02	2.204029e-04
3.533831e-04	4.600000e+02	1.364333e-04
3.533831e-04	4.602500e+02	7.772797e-05
3.533831e-04	4.605000e+02	4.084201e-05
3.533831e-04	4.607500e+02	1.354173e-05
3.533831e-04	4.610000e+02	7.913470e-07
3.533831e-04	4.612500e+02	3.663336e-06
3.533831e-04	4.615000e+02	2.238705e-05
3.533831e-04	4.617500e+02	5.704234e-05
3.533831e-04	4.620000e+02	1.059279e-04
3.533831e-04	4.622500e+02	1.700008e-04
3.533831e-04	4.625000e+02	2.497959e-04
3.533831e-04	4.627500e+02	3.447112e-04
3.533831e-04	4.630000e+02	4.521429e-04
3.533831e-04	4.632500e+02	5.717056e-04
3.533831e-04	4.635000e+02	6.977833e-04
3.533831e-04	4.637500e+02	8.451455e-04
3.533831e-04	4.640000e+02	0.000000e+00
3.533831e-04	4.642500e+02	1.166829e-03
3.533831e-04	4.645000e+02	1.336580e-03
3.533831e-04	4.647500e+02	1.517445e-03
3.533831e-04	4.650000e+02	1.710815e-03
3.533831e-04	4.652500e+02	1.877749e-03
3.533831e-04	4.655000e+02	1.582078e-03
3.533831e-04	4.657500e+02	1.361205e-03
3.533831e-04	4.660000e+02	2.096425e-03
3.533831e-04	4.662500e+02	2.524660e-03
3.533831e-04	4.665000e+02	2.916217e-03
3.533831e-04	4.667500e+02	3.285967e-03
3.533831e-04	4.670000e+02	3.691188e-03
3.533831e-04	4.672500e+02	4.154763e-03
3.533831e-04	4.675000e+02	4.561292e-03
3.533831e-04	4.677500e+02	4.872570e-03
3.533831e-04	4.680000e+02	4.874272e-03
3.533831e-04	4.682500e+02	5.266347e-03
3.533831e-04	4.685000e+02	6.099117e-03
3.533831e-04	4.687500e+02	6.609474e-03
3.533831e-04	4.690000e+02	7.005199e-03
3.533831e-04	4.692500e+02	7.376795e-03
3.533831e-04	4.695000e+02	7.651499e-03
3.533831e-04	4.697500e+02	7.780173e-03
3.533831e-04	4.700000e+02	7.235506e-03
3.533831e-04	4.702500e+02	7.904749e-03
3.533831e-04	4.705000e+02	9.442044e-03
3.533831e-04	4.707500e+02	1.007081e-02
3.533831e-04	4.710000e+02	1.064906e-02
3.533831e-04	4.712500e+02	1.121030e-02
3.533831e-04	4.715000e+02	1.169767e-02
3.533831e-04	4.717500e+02	1.208029e-02
3.533831e-04	4.720000e+02	1.254814e-02
3.533831e-04	4.722500e+02	1.303668e-02
3.533831e-04	4.725000e+02	1.357718e-02
3.533831e-04	4.727500e+02	1.404967e-02
3.533831e-04	4.730000e+02	1.450490e-02
3.533831e-04	4.732500e+02	1.479873e-02
3.533831e-04	4.735000e+02	1.479984e-02
3.533831e-04	4.737500e+02	1.461311e-02
3.533831e-04	4.740000e+02	1.527759e-02
3.533831e-04	4.742500e+02	1.626451e-02
3.533831e-04	4.745000e+02	1.709034e-02
3.533831e-04	4.747500e+02	1.761349e-02
3.533831e-04	4.750000e+02	1.789727e-02
3.533831e-04	4.752500e+02	1.824521e-02
3.533831e-04	4.755000e+02	1.871130e-02
3.533831e-04	4.757500e+02	1.921079e-02
3.533831e-04	4.760000e+02	1.984370e-02
3.533831e-04	4.762500e+02	2.018047e-02
3.533831e-04	4.765000e+02	2.040310e-02
3.533831e-04	4.767500e+02	2.075835e-02
3.533831e-04	4.770000e+02	2.082261e-02
3.533831e-04	4.772500e+02	2.047485e-02
3.533831e-04	4.775000e+02	1.905310e-02
3.533831e-04	4.777500e+02	1.729530e-02
