% Date and time of this run: 09-Feb-2005 23:55:14
% %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%error bar	freq (Hz)	pt est int (re)	pt est int (im)
3.533831e-04	2.572500e+02	2.316161e-07	-1.642844e-07
3.533831e-04	2.575000e+02	-1.313671e-07	-1.392154e-07
3.533831e-04	2.577500e+02	-5.822332e-07	5.303274e-07
3.533831e-04	2.580000e+02	3.836338e-07	-1.245397e-07
3.533831e-04	2.582500e+02	2.498197e-08	-3.181258e-08
3.533831e-04	2.585000e+02	-5.794480e-08	1.188965e-07
3.533831e-04	2.587500e+02	-2.926815e-07	3.869326e-07
3.533831e-04	2.590000e+02	3.476118e-07	-1.566436e-07
3.533831e-04	2.592500e+02	9.837691e-08	-3.297047e-08
3.533831e-04	2.595000e+02	-2.893997e-08	-3.248298e-07
3.533831e-04	2.597500e+02	3.605672e-08	-4.331119e-09
3.533831e-04	2.600000e+02	-4.993736e-07	-2.334136e-07
3.533831e-04	2.602500e+02	7.235110e-08	-3.070054e-08
3.533831e-04	2.605000e+02	6.736449e-08	3.671999e-08
3.533831e-04	2.607500e+02	3.492055e-07	-2.867079e-07
3.533831e-04	2.610000e+02	4.091341e-07	3.983985e-07
3.533831e-04	2.612500e+02	2.117212e-07	-5.920639e-08
3.533831e-04	2.615000e+02	9.348642e-08	1.413948e-07
3.533831e-04	2.617500e+02	1.307147e-07	1.445909e-07
3.533831e-04	2.620000e+02	1.946194e-07	-6.318964e-08
3.533831e-04	2.622500e+02	-2.463073e-08	-1.330594e-07
3.533831e-04	2.625000e+02	-1.408532e-09	-6.131316e-08
3.533831e-04	2.627500e+02	-3.052993e-08	8.041563e-08
3.533831e-04	2.630000e+02	-8.371082e-08	-1.048257e-07
3.533831e-04	2.632500e+02	-1.626095e-08	1.141693e-07
3.533831e-04	2.635000e+02	8.569459e-08	2.392828e-08
3.533831e-04	2.637500e+02	2.390349e-08	-6.940139e-09
3.533831e-04	2.640000e+02	-4.535398e-08	7.826832e-09
3.533831e-04	2.642500e+02	5.547441e-08	-1.482511e-08
3.533831e-04	2.645000e+02	-5.665498e-09	3.974923e-09
3.533831e-04	2.647500e+02	5.162253e-09	-1.877801e-09
3.533831e-04	2.650000e+02	-8.386713e-09	-9.094881e-09
3.533831e-04	2.652500e+02	-2.688948e-09	2.864305e-08
3.533831e-04	2.655000e+02	0.000000e+00	0.000000e+00
3.533831e-04	2.657500e+02	6.584252e-09	-6.425276e-09
3.533831e-04	2.660000e+02	-7.098564e-08	-1.525404e-08
3.533831e-04	2.662500e+02	-9.234687e-09	7.271788e-08
3.533831e-04	2.665000e+02	1.502062e-07	9.598168e-08
3.533831e-04	2.667500e+02	6.845699e-08	-5.847006e-08
3.533831e-04	2.670000e+02	-2.735637e-08	1.952506e-07
3.533831e-04	2.672500e+02	-9.500085e-09	-1.612395e-07
3.533831e-04	2.675000e+02	9.801981e-08	-4.592984e-08
3.533831e-04	2.677500e+02	1.018435e-07	1.327635e-07
3.533831e-04	2.680000e+02	5.727103e-08	-1.150468e-07
3.533831e-04	2.682500e+02	-3.852888e-08	-2.741273e-07
3.533831e-04	2.685000e+02	7.921158e-08	-1.187513e-07
3.533831e-04	2.687500e+02	9.505247e-08	-3.572671e-07
3.533831e-04	2.690000e+02	7.682443e-08	2.223382e-09
3.533831e-04	2.692500e+02	-3.181426e-08	5.454864e-08
3.533831e-04	2.695000e+02	-9.456066e-08	1.272319e-07
3.533831e-04	2.697500e+02	-1.529901e-08	-6.677209e-08
3.533831e-04	2.700000e+02	1.317144e-07	1.142708e-07
3.533831e-04	2.702500e+02	-3.104166e-08	6.077850e-08
3.533831e-04	2.705000e+02	-1.856235e-07	3.878789e-07
3.533831e-04	2.707500e+02	2.900642e-07	7.247153e-09
3.533831e-04	2.710000e+02	3.725377e-07	1.496245e-07
3.533831e-04	2.712500e+02	-1.673086e-07	1.079452e-07
3.533831e-04	2.715000e+02	-9.816200e-08	4.216674e-07
3.533831e-04	2.717500e+02	-4.448123e-08	7.420250e-08
3.533831e-04	2.720000e+02	0.000000e+00	0.000000e+00
3.533831e-04	2.722500e+02	-2.671424e-07	-1.086986e-07
3.533831e-04	2.725000e+02	-1.484574e-07	-7.278278e-08
3.533831e-04	2.727500e+02	-3.335631e-07	-1.920283e-07
3.533831e-04	2.730000e+02	-1.534769e-07	-8.598378e-08
3.533831e-04	2.732500e+02	3.746071e-07	6.334250e-08
3.533831e-04	2.735000e+02	6.399119e-07	-3.183820e-07
3.533831e-04	2.737500e+02	-2.446945e-07	-7.991610e-08
3.533831e-04	2.740000e+02	-3.345663e-08	2.587434e-07
3.533831e-04	2.742500e+02	6.191011e-08	-6.657939e-07
3.533831e-04	2.745000e+02	7.739867e-08	2.921738e-07
3.533831e-04	2.747500e+02	5.247764e-07	-4.967987e-07
3.533831e-04	2.750000e+02	-2.875423e-08	3.717294e-07
3.533831e-04	2.752500e+02	8.687721e-08	-1.689979e-07
3.533831e-04	2.755000e+02	-1.696419e-09	-4.387817e-08
3.533831e-04	2.757500e+02	-4.410324e-07	-1.220212e-07
3.533831e-04	2.760000e+02	4.150849e-07	3.795975e-07
3.533831e-04	2.762500e+02	-2.435492e-08	6.632758e-07
3.533831e-04	2.765000e+02	-2.462336e-07	5.222740e-07
3.533831e-04	2.767500e+02	4.325664e-08	-7.012173e-09
3.533831e-04	2.770000e+02	-8.607815e-07	-1.516352e-07
3.533831e-04	2.772500e+02	-6.235093e-07	1.948853e-07
3.533831e-04	2.775000e+02	4.998736e-07	2.466101e-07
3.533831e-04	2.777500e+02	1.526235e-07	-3.813177e-07
3.533831e-04	2.780000e+02	4.113647e-07	-1.354726e-07
3.533831e-04	2.782500e+02	2.883367e-07	2.728425e-07
3.533831e-04	2.785000e+02	4.119321e-07	-1.186955e-07
3.533831e-04	2.787500e+02	-5.684750e-07	3.178097e-07
3.533831e-04	2.790000e+02	-9.469148e-07	-5.339676e-08
3.533831e-04	2.792500e+02	1.408007e-07	3.022746e-07
3.533831e-04	2.795000e+02	-3.899217e-07	6.522034e-08
3.533831e-04	2.797500e+02	-4.303871e-07	3.863160e-07
3.533831e-04	2.800000e+02	-2.056859e-07	1.746742e-07
3.533831e-04	2.802500e+02	7.504329e-08	-5.338296e-07
3.533831e-04	2.805000e+02	3.776624e-07	-3.694276e-07
3.533831e-04	2.807500e+02	4.012212e-08	-1.972305e-07
3.533831e-04	2.810000e+02	1.442002e-07	-3.617413e-07
3.533831e-04	2.812500e+02	-2.542817e-07	2.634717e-07
3.533831e-04	2.815000e+02	6.752567e-08	2.307161e-07
3.533831e-04	2.817500e+02	-6.137171e-07	3.635098e-08
3.533831e-04	2.820000e+02	1.161881e-07	2.748472e-07
3.533831e-04	2.822500e+02	-4.784804e-07	-3.197781e-08
3.533831e-04	2.825000e+02	4.543110e-07	-2.628398e-07
3.533831e-04	2.827500e+02	2.791143e-07	-5.841517e-07
3.533831e-04	2.830000e+02	-4.852081e-08	7.905410e-08
3.533831e-04	2.832500e+02	3.090063e-07	-5.180702e-07
3.533831e-04	2.835000e+02	4.772330e-07	-3.381225e-08
3.533831e-04	2.837500e+02	-2.557402e-07	1.234549e-07
3.533831e-04	2.840000e+02	-9.378026e-07	-2.820710e-07
3.533831e-04	2.842500e+02	6.495154e-08	3.827876e-07
3.533831e-04	2.845000e+02	1.936764e-07	3.526405e-07
3.533831e-04	2.847500e+02	-5.708967e-07	-1.496621e-09
3.533831e-04	2.850000e+02	3.276019e-08	5.747189e-07
3.533831e-04	2.852500e+02	-9.791984e-08	-1.046397e-07
3.533831e-04	2.855000e+02	3.993927e-07	1.089565e-08
3.533831e-04	2.857500e+02	3.731416e-07	1.538846e-07
3.533831e-04	2.860000e+02	2.552982e-07	-1.297688e-07
3.533831e-04	2.862500e+02	5.526077e-08	5.018482e-07
3.533831e-04	2.865000e+02	2.012378e-07	-8.661768e-08
3.533831e-04	2.867500e+02	1.760821e-07	-2.390500e-07
3.533831e-04	2.870000e+02	-2.798461e-07	2.004065e-07
3.533831e-04	2.872500e+02	-6.418703e-07	1.400042e-07
3.533831e-04	2.875000e+02	5.562170e-07	4.706125e-07
3.533831e-04	2.877500e+02	9.322411e-07	2.170834e-07
3.533831e-04	2.880000e+02	0.000000e+00	0.000000e+00
3.533831e-04	2.882500e+02	-1.949033e-07	1.799619e-07
3.533831e-04	2.885000e+02	-8.389670e-07	2.285124e-07
3.533831e-04	2.887500e+02	-9.650748e-08	-5.458822e-07
3.533831e-04	2.890000e+02	-2.456635e-07	1.868754e-07
3.533831e-04	2.892500e+02	3.270226e-08	2.643113e-07
3.533831e-04	2.895000e+02	-1.306687e-07	3.737462e-07
3.533831e-04	2.897500e+02	2.153350e-07	9.067868e-07
3.533831e-04	2.900000e+02	3.909108e-07	3.915848e-07
3.533831e-04	2.902500e+02	-6.913050e-08	3.160103e-07
3.533831e-04	2.905000e+02	6.011866e-08	5.155466e-07
3.533831e-04	2.907500e+02	-5.379053e-07	-1.770300e-07
3.533831e-04	2.910000e+02	3.302025e-07	-5.010221e-08
3.533831e-04	2.912500e+02	-3.162274e-07	5.660478e-07
3.533831e-04	2.915000e+02	-7.841632e-08	-2.850867e-07
3.533831e-04	2.917500e+02	1.762067e-07	-2.283852e-07
3.533831e-04	2.920000e+02	-5.492891e-07	-5.874595e-08
3.533831e-04	2.922500e+02	2.217710e-07	-3.346227e-07
3.533831e-04	2.925000e+02	-1.786965e-07	2.914786e-07
3.533831e-04	2.927500e+02	9.006108e-08	-2.003624e-07
3.533831e-04	2.930000e+02	4.032153e-07	-2.236467e-07
3.533831e-04	2.932500e+02	9.099773e-08	1.175833e-07
3.533831e-04	2.935000e+02	3.111976e-07	-8.690573e-08
3.533831e-04	2.937500e+02	9.293934e-08	4.296556e-07
3.533831e-04	2.940000e+02	-3.927827e-08	-3.478532e-07
3.533831e-04	2.942500e+02	1.501255e-07	6.288714e-07
3.533831e-04	2.945000e+02	-6.123104e-09	1.589602e-07
3.533831e-04	2.947500e+02	3.419106e-08	2.865982e-07
3.533831e-04	2.950000e+02	6.112928e-07	-3.302267e-08
3.533831e-04	2.952500e+02	-2.694769e-07	2.364127e-07
3.533831e-04	2.955000e+02	2.092491e-07	-1.307686e-07
3.533831e-04	2.957500e+02	8.928747e-08	5.573264e-08
3.533831e-04	2.960000e+02	2.779318e-07	-1.845972e-07
3.533831e-04	2.962500e+02	6.154753e-07	-3.107435e-08
3.533831e-04	2.965000e+02	3.230881e-07	6.084999e-08
3.533831e-04	2.967500e+02	-1.517578e-07	-2.731101e-07
3.533831e-04	2.970000e+02	1.289885e-07	-1.495120e-07
3.533831e-04	2.972500e+02	7.467282e-08	-3.118502e-07
3.533831e-04	2.975000e+02	1.308764e-07	3.025727e-08
3.533831e-04	2.977500e+02	-1.047419e-07	-2.051403e-07
3.533831e-04	2.980000e+02	-9.958976e-08	-4.118543e-07
3.533831e-04	2.982500e+02	-2.114674e-08	8.501923e-08
3.533831e-04	2.985000e+02	-2.104154e-07	-5.410399e-07
3.533831e-04	2.987500e+02	-6.510149e-08	2.195883e-08
3.533831e-04	2.990000e+02	-6.529400e-08	-2.126032e-07
3.533831e-04	2.992500e+02	-6.942439e-08	-4.621274e-08
3.533831e-04	2.995000e+02	-6.558967e-08	1.875444e-07
3.533831e-04	2.997500e+02	-2.069203e-09	9.928774e-09
3.533831e-04	3.000000e+02	0.000000e+00	0.000000e+00
3.533831e-04	3.002500e+02	-3.585784e-08	1.204572e-09
3.533831e-04	3.005000e+02	-2.129179e-07	-1.119582e-07
3.533831e-04	3.007500e+02	-2.163721e-08	-1.615579e-07
3.533831e-04	3.010000e+02	-2.317063e-07	-1.256288e-07
3.533831e-04	3.012500e+02	-1.984760e-07	-3.866909e-08
3.533831e-04	3.015000e+02	-2.060898e-07	-1.070747e-08
3.533831e-04	3.017500e+02	-3.754137e-09	-7.052319e-08
3.533831e-04	3.020000e+02	7.992549e-08	1.382462e-07
3.533831e-04	3.022500e+02	4.618871e-08	6.692160e-08
3.533831e-04	3.025000e+02	-2.123050e-07	-3.692437e-08
3.533831e-04	3.027500e+02	-1.475606e-07	-1.160338e-07
3.533831e-04	3.030000e+02	-5.076438e-08	-1.700874e-07
3.533831e-04	3.032500e+02	2.497005e-07	3.436448e-08
3.533831e-04	3.035000e+02	-9.992881e-08	-1.089872e-07
3.533831e-04	3.037500e+02	-2.279647e-07	-1.950325e-08
3.533831e-04	3.040000e+02	0.000000e+00	0.000000e+00
3.533831e-04	3.042500e+02	7.727243e-08	-2.188542e-07
3.533831e-04	3.045000e+02	-6.091906e-08	-1.690013e-07
3.533831e-04	3.047500e+02	-2.292291e-07	1.841501e-07
3.533831e-04	3.050000e+02	7.366536e-08	3.544211e-07
3.533831e-04	3.052500e+02	-1.024265e-07	9.828144e-08
3.533831e-04	3.055000e+02	9.340089e-08	9.986949e-08
3.533831e-04	3.057500e+02	-1.767298e-07	-1.512835e-07
3.533831e-04	3.060000e+02	-1.826046e-07	-1.622496e-08
3.533831e-04	3.062500e+02	3.749953e-08	6.012810e-08
3.533831e-04	3.065000e+02	2.232181e-08	6.334284e-08
3.533831e-04	3.067500e+02	-7.079041e-08	-5.171240e-08
3.533831e-04	3.070000e+02	-7.463758e-08	1.525182e-07
3.533831e-04	3.072500e+02	3.471726e-08	1.910350e-07
3.533831e-04	3.075000e+02	-1.618545e-08	-1.389440e-07
3.533831e-04	3.077500e+02	1.181294e-08	3.913347e-09
3.533831e-04	3.080000e+02	-1.764966e-07	-1.486639e-07
3.533831e-04	3.082500e+02	-2.747311e-08	-1.773768e-07
3.533831e-04	3.085000e+02	-3.814538e-09	-1.665856e-08
3.533831e-04	3.087500e+02	1.618629e-07	6.318365e-08
3.533831e-04	3.090000e+02	6.066536e-08	-4.119848e-08
3.533831e-04	3.092500e+02	-1.202413e-08	-7.332011e-08
3.533831e-04	3.095000e+02	-5.375954e-08	5.479940e-08
3.533831e-04	3.097500e+02	-3.668506e-08	5.659155e-08
3.533831e-04	3.100000e+02	-2.517865e-08	-1.156787e-07
3.533831e-04	3.102500e+02	7.206308e-09	8.578155e-08
3.533831e-04	3.105000e+02	1.743984e-07	3.790125e-08
3.533831e-04	3.107500e+02	1.802808e-08	9.325228e-09
3.533831e-04	3.110000e+02	3.862548e-08	3.470374e-08
3.533831e-04	3.112500e+02	4.644951e-08	-3.551829e-08
3.533831e-04	3.115000e+02	-4.304606e-08	4.914593e-09
3.533831e-04	3.117500e+02	-2.669463e-08	1.810880e-09
3.533831e-04	3.120000e+02	-3.654375e-08	-1.088852e-08
3.533831e-04	3.122500e+02	1.380103e-08	5.514986e-09
3.533831e-04	3.125000e+02	-1.347738e-08	-1.525724e-08
3.533831e-04	3.127500e+02	-1.100875e-08	1.386865e-08
3.533831e-04	3.130000e+02	-3.144213e-09	4.920748e-10
3.533831e-04	3.132500e+02	-2.212326e-09	4.952946e-09
3.533831e-04	3.135000e+02	1.168269e-09	3.577385e-09
3.533831e-04	3.137500e+02	-9.943599e-10	-1.010708e-09
3.533831e-04	3.140000e+02	-1.396443e-09	-3.265105e-09
3.533831e-04	3.142500e+02	-3.626915e-09	-1.919668e-08
3.533831e-04	3.145000e+02	2.957502e-08	-4.819497e-09
3.533831e-04	3.147500e+02	-5.853404e-09	-8.338573e-09
3.533831e-04	3.150000e+02	-4.502551e-08	4.126842e-12
3.533831e-04	3.152500e+02	-1.901037e-09	-1.535140e-08
3.533831e-04	3.155000e+02	2.868724e-09	4.569557e-09
3.533831e-04	3.157500e+02	-3.021039e-08	-8.030571e-09
3.533831e-04	3.160000e+02	-9.200770e-09	-3.891401e-09
3.533831e-04	3.162500e+02	-6.150180e-09	-3.640779e-08
3.533831e-04	3.165000e+02	-5.679221e-08	-2.941720e-08
3.533831e-04	3.167500e+02	-1.844329e-08	2.429386e-08
3.533831e-04	3.170000e+02	7.284797e-08	6.537231e-09
3.533831e-04	3.172500e+02	-3.179455e-08	-4.927919e-08
3.533831e-04	3.175000e+02	-3.443879e-08	-1.171756e-08
3.533831e-04	3.177500e+02	7.001304e-08	-5.891012e-08
3.533831e-04	3.180000e+02	3.294128e-08	2.461230e-08
3.533831e-04	3.182500e+02	-3.125931e-08	-7.554325e-08
3.533831e-04	3.185000e+02	-1.399051e-07	-5.467854e-08
3.533831e-04	3.187500e+02	-5.740352e-08	1.210535e-07
3.533831e-04	3.190000e+02	3.543938e-10	5.876915e-08
3.533831e-04	3.192500e+02	8.254241e-08	1.069522e-07
3.533831e-04	3.195000e+02	4.210754e-08	-4.205149e-08
3.533831e-04	3.197500e+02	2.456908e-07	-4.555418e-08
3.533831e-04	3.200000e+02	0.000000e+00	0.000000e+00
3.533831e-04	3.202500e+02	-8.185224e-08	-3.842091e-08
3.533831e-04	3.205000e+02	3.038120e-08	1.658228e-08
3.533831e-04	3.207500e+02	3.078786e-08	2.046614e-08
3.533831e-04	3.210000e+02	-2.080705e-10	5.554105e-08
3.533831e-04	3.212500e+02	-1.360334e-09	-3.203698e-09
3.533831e-04	3.215000e+02	-7.257645e-08	3.644775e-08
3.533831e-04	3.217500e+02	-4.444606e-08	2.490943e-08
3.533831e-04	3.220000e+02	-3.844292e-09	5.866930e-08
3.533831e-04	3.222500e+02	1.193358e-07	1.729416e-08
3.533831e-04	3.225000e+02	-7.363100e-08	3.498215e-08
3.533831e-04	3.227500e+02	-7.965614e-08	9.009119e-08
3.533831e-04	3.230000e+02	-5.388184e-08	-4.753126e-08
3.533831e-04	3.232500e+02	3.646338e-08	4.512257e-08
3.533831e-04	3.235000e+02	2.151826e-08	9.032204e-08
3.533831e-04	3.237500e+02	3.782449e-08	1.158265e-07
3.533831e-04	3.240000e+02	1.154970e-08	-1.248950e-08
3.533831e-04	3.242500e+02	4.133122e-08	-8.618936e-08
3.533831e-04	3.245000e+02	2.139361e-08	-2.183566e-07
3.533831e-04	3.247500e+02	1.066590e-07	-2.163480e-08
3.533831e-04	3.250000e+02	1.045844e-07	-3.070700e-08
3.533831e-04	3.252500e+02	-3.903079e-08	1.036508e-07
3.533831e-04	3.255000e+02	1.526911e-08	9.806952e-08
3.533831e-04	3.257500e+02	6.254545e-08	9.383081e-08
3.533831e-04	3.260000e+02	1.417518e-07	1.858223e-07
3.533831e-04	3.262500e+02	1.272574e-07	-4.071836e-08
3.533831e-04	3.265000e+02	6.602354e-08	-7.490724e-08
3.533831e-04	3.267500e+02	3.162387e-08	-6.407976e-08
3.533831e-04	3.270000e+02	2.385872e-08	1.033699e-07
3.533831e-04	3.272500e+02	-1.265990e-07	-8.204804e-08
3.533831e-04	3.275000e+02	-1.396667e-08	-8.564789e-08
3.533831e-04	3.277500e+02	9.317024e-08	8.701527e-08
3.533831e-04	3.280000e+02	-4.518036e-08	4.235891e-08
3.533831e-04	3.282500e+02	2.345383e-07	-1.020631e-07
3.533831e-04	3.285000e+02	-6.155591e-08	8.823841e-09
3.533831e-04	3.287500e+02	-9.037664e-08	-8.453666e-09
3.533831e-04	3.290000e+02	1.412771e-08	1.754124e-07
3.533831e-04	3.292500e+02	1.612290e-07	-2.022592e-08
3.533831e-04	3.295000e+02	-1.781542e-08	1.051632e-07
3.533831e-04	3.297500e+02	1.358945e-07	-6.774226e-08
3.533831e-04	3.300000e+02	2.087293e-07	-3.817535e-07
3.533831e-04	3.302500e+02	-2.322016e-07	-1.716312e-09
3.533831e-04	3.305000e+02	1.389305e-07	2.732129e-08
3.533831e-04	3.307500e+02	7.690466e-08	2.035503e-07
3.533831e-04	3.310000e+02	-7.741177e-08	-8.156311e-08
3.533831e-04	3.312500e+02	-9.479698e-08	4.974084e-08
3.533831e-04	3.315000e+02	-1.605877e-07	-1.145369e-07
3.533831e-04	3.317500e+02	-1.604882e-07	-1.795271e-07
3.533831e-04	3.320000e+02	2.672739e-07	-1.451262e-07
3.533831e-04	3.322500e+02	-6.721302e-08	7.903442e-09
3.533831e-04	3.325000e+02	-1.400276e-07	6.104468e-08
3.533831e-04	3.327500e+02	1.893150e-07	-1.867725e-07
3.533831e-04	3.330000e+02	-8.602977e-08	1.921600e-07
3.533831e-04	3.332500e+02	-2.228514e-07	-1.071989e-07
3.533831e-04	3.335000e+02	1.568431e-07	8.533023e-08
3.533831e-04	3.337500e+02	5.577514e-08	1.406946e-07
3.533831e-04	3.340000e+02	1.092958e-07	2.553808e-07
3.533831e-04	3.342500e+02	7.465740e-09	4.969910e-09
3.533831e-04	3.345000e+02	8.528315e-08	1.072097e-07
3.533831e-04	3.347500e+02	-2.939388e-07	-3.121139e-08
3.533831e-04	3.350000e+02	2.882918e-07	-7.587659e-08
3.533831e-04	3.352500e+02	2.706912e-08	5.608487e-08
3.533831e-04	3.355000e+02	7.016262e-08	-3.335902e-08
3.533831e-04	3.357500e+02	3.379125e-07	1.506484e-07
3.533831e-04	3.360000e+02	0.000000e+00	0.000000e+00
3.533831e-04	3.362500e+02	-3.324691e-07	-3.546739e-09
3.533831e-04	3.365000e+02	-3.494329e-08	-1.376370e-07
3.533831e-04	3.367500e+02	6.855009e-08	-7.136296e-08
3.533831e-04	3.370000e+02	-1.376095e-08	-8.097994e-08
3.533831e-04	3.372500e+02	-5.737488e-08	-1.581813e-07
3.533831e-04	3.375000e+02	1.379033e-07	-4.675402e-08
3.533831e-04	3.377500e+02	-2.859659e-07	1.116261e-07
3.533831e-04	3.380000e+02	9.692334e-08	-3.039617e-08
3.533831e-04	3.382500e+02	-1.269088e-07	2.143452e-08
3.533831e-04	3.385000e+02	-9.910552e-08	-1.953831e-07
3.533831e-04	3.387500e+02	7.689898e-08	-1.935682e-08
3.533831e-04	3.390000e+02	-1.534594e-09	6.674526e-08
3.533831e-04	3.392500e+02	1.371817e-07	-6.965159e-08
3.533831e-04	3.395000e+02	-4.581556e-08	2.414608e-08
3.533831e-04	3.397500e+02	4.588084e-08	-5.197252e-08
3.533831e-04	3.400000e+02	4.890784e-08	-6.603183e-09
3.533831e-04	3.402500e+02	-6.063994e-08	-1.445864e-08
3.533831e-04	3.405000e+02	9.806822e-08	7.731526e-09
3.533831e-04	3.407500e+02	1.453749e-07	-1.221241e-07
3.533831e-04	3.410000e+02	5.349830e-08	-4.403646e-08
3.533831e-04	3.412500e+02	1.796046e-08	-7.458867e-09
3.533831e-04	3.415000e+02	5.091623e-08	1.501761e-08
3.533831e-04	3.417500e+02	-5.545125e-08	8.451182e-08
3.533831e-04	3.420000e+02	-1.204911e-07	2.182598e-08
3.533831e-04	3.422500e+02	-2.948997e-08	-6.779815e-08
3.533831e-04	3.425000e+02	3.773713e-08	-2.419762e-08
3.533831e-04	3.427500e+02	-2.338846e-09	-4.521530e-09
3.533831e-04	3.430000e+02	1.364844e-09	3.916788e-09
3.533831e-04	3.432500e+02	2.620476e-12	3.413736e-12
3.533831e-04	3.435000e+02	-1.132905e-10	-5.651455e-11
3.533831e-04	3.437500e+02	1.592701e-10	1.422098e-10
3.533831e-04	3.440000e+02	-8.396195e-12	7.704343e-10
3.533831e-04	3.442500e+02	2.382507e-11	-5.320910e-11
3.533831e-04	3.445000e+02	5.228500e-11	-9.765243e-11
3.533831e-04	3.447500e+02	2.931405e-10	-1.729040e-10
3.533831e-04	3.450000e+02	-4.288980e-10	7.022249e-11
3.533831e-04	3.452500e+02	4.680610e-09	-7.631903e-10
3.533831e-04	3.455000e+02	-3.599389e-09	1.045408e-08
3.533831e-04	3.457500e+02	1.674776e-08	-1.798110e-08
3.533831e-04	3.460000e+02	5.419313e-08	9.496004e-09
3.533831e-04	3.462500e+02	-2.585445e-08	1.499576e-08
3.533831e-04	3.465000e+02	8.822281e-11	-1.893415e-09
3.533831e-04	3.467500e+02	3.812806e-10	-7.817957e-11
3.533831e-04	3.470000e+02	-7.344008e-11	2.615019e-12
3.533831e-04	3.472500e+02	-9.491015e-11	-1.403445e-11
3.533831e-04	3.475000e+02	9.486931e-11	-1.177360e-10
3.533831e-04	3.477500e+02	1.623964e-09	1.888676e-09
3.533831e-04	3.480000e+02	2.213653e-10	4.041660e-10
3.533831e-04	3.482500e+02	4.300902e-08	6.063766e-08
3.533831e-04	3.485000e+02	4.424746e-09	2.906809e-09
3.533831e-04	3.487500e+02	-4.337948e-08	-6.332852e-08
3.533831e-04	3.490000e+02	3.864631e-08	1.990941e-08
3.533831e-04	3.492500e+02	1.078341e-08	-4.976833e-08
3.533831e-04	3.495000e+02	-7.300523e-08	7.089945e-09
3.533831e-04	3.497500e+02	-7.172078e-09	-2.298741e-08
3.533831e-04	3.500000e+02	3.977747e-08	4.011607e-08
3.533831e-04	3.502500e+02	-3.288388e-08	-3.510850e-08
3.533831e-04	3.505000e+02	-7.856410e-08	-2.101301e-08
3.533831e-04	3.507500e+02	-2.625151e-08	-1.783172e-08
3.533831e-04	3.510000e+02	-3.337092e-08	-2.707735e-08
3.533831e-04	3.512500e+02	-6.417340e-08	4.389584e-10
3.533831e-04	3.515000e+02	1.883639e-08	3.100638e-08
3.533831e-04	3.517500e+02	-8.862811e-09	-1.060695e-07
3.533831e-04	3.520000e+02	0.000000e+00	0.000000e+00
3.533831e-04	3.522500e+02	3.994655e-09	-1.079572e-07
3.533831e-04	3.525000e+02	9.117088e-08	-3.870345e-08
3.533831e-04	3.527500e+02	8.897016e-08	2.089889e-08
3.533831e-04	3.530000e+02	-1.262257e-09	1.258886e-08
3.533831e-04	3.532500e+02	3.393527e-10	1.815623e-08
3.533831e-04	3.535000e+02	3.756189e-08	1.106456e-08
3.533831e-04	3.537500e+02	7.437794e-10	-5.757058e-08
3.533831e-04	3.540000e+02	1.536039e-08	-1.530711e-08
3.533831e-04	3.542500e+02	2.214849e-08	-3.782388e-08
3.533831e-04	3.545000e+02	-1.554692e-09	1.718263e-08
3.533831e-04	3.547500e+02	4.819272e-08	1.592244e-08
3.533831e-04	3.550000e+02	8.242603e-09	3.071514e-08
3.533831e-04	3.552500e+02	3.898435e-08	4.841111e-08
3.533831e-04	3.555000e+02	-2.331014e-08	1.977989e-08
3.533831e-04	3.557500e+02	3.674710e-08	-1.034824e-09
3.533831e-04	3.560000e+02	-4.328043e-09	-1.768361e-09
3.533831e-04	3.562500e+02	3.124984e-09	1.934570e-08
3.533831e-04	3.565000e+02	1.228573e-08	-3.026683e-08
3.533831e-04	3.567500e+02	-1.834268e-09	1.789462e-08
3.533831e-04	3.570000e+02	-6.042892e-09	3.926715e-08
3.533831e-04	3.572500e+02	-2.372581e-08	2.409140e-08
3.533831e-04	3.575000e+02	-1.915565e-08	-1.558044e-09
3.533831e-04	3.577500e+02	4.000490e-08	4.643372e-09
3.533831e-04	3.580000e+02	3.035913e-09	-4.084783e-08
3.533831e-04	3.582500e+02	2.165819e-08	-2.519335e-10
3.533831e-04	3.585000e+02	1.641025e-08	-5.192014e-09
3.533831e-04	3.587500e+02	4.748901e-09	7.494981e-09
3.533831e-04	3.590000e+02	2.215097e-08	-1.169330e-08
3.533831e-04	3.592500e+02	1.446760e-08	2.783460e-08
3.533831e-04	3.595000e+02	1.070816e-08	1.242698e-08
3.533831e-04	3.597500e+02	1.250575e-09	7.593677e-10
3.533831e-04	3.600000e+02	0.000000e+00	0.000000e+00
3.533831e-04	3.602500e+02	1.759511e-09	6.979907e-10
3.533831e-04	3.605000e+02	7.700840e-09	-3.677243e-09
3.533831e-04	3.607500e+02	7.135156e-09	6.007880e-09
3.533831e-04	3.610000e+02	-2.663935e-09	7.088686e-09
3.533831e-04	3.612500e+02	-4.013330e-09	-4.609743e-09
3.533831e-04	3.615000e+02	-2.032693e-09	5.140176e-09
3.533831e-04	3.617500e+02	-1.909154e-09	6.302075e-09
3.533831e-04	3.620000e+02	4.629880e-09	1.687906e-09
3.533831e-04	3.622500e+02	3.063579e-09	2.972256e-12
