   1.1221478e+00   1.1398344e-08
   1.1750871e+00   1.1326457e-08
   1.2305240e+00   1.1290998e-08
   1.2885762e+00   1.1223540e-08
   1.3493671e+00   1.1192294e-08
   1.4130260e+00   1.1163040e-08
   1.4796881e+00   1.1101498e-08
   1.5494950e+00   1.1075931e-08
   1.6225953e+00   1.1011892e-08
   1.6991442e+00   1.0989962e-08
   1.7793044e+00   1.0969619e-08
   1.8632463e+00   1.0916602e-08
   1.9511483e+00   1.0899182e-08
   2.0431973e+00   1.0883148e-08
   2.1395889e+00   1.0834233e-08
   2.2405279e+00   1.0820750e-08
   2.3462288e+00   1.0774297e-08
   2.4569165e+00   1.0763144e-08
   2.5728260e+00   1.0753099e-08
   2.6942037e+00   1.0709912e-08
   2.8213077e+00   1.0701897e-08
   2.9544080e+00   1.0660674e-08
   3.0937876e+00   1.0654511e-08
   3.2397426e+00   1.0649234e-08
   3.3925834e+00   1.0610607e-08
   3.5526347e+00   1.0606943e-08
   3.7202367e+00   1.0569880e-08
   3.8957456e+00   1.0567686e-08
   4.0795345e+00   1.0566199e-08
   4.2719940e+00   1.0531198e-08
   4.4735331e+00   1.0530991e-08
   4.6845801e+00   1.0497236e-08
   4.9055837e+00   1.0498195e-08
   5.1370135e+00   1.0501690e-08
   5.3793615e+00   1.0469485e-08
   5.6331427e+00   1.0471942e-08
   5.8988964e+00   1.0474898e-08
   6.1771876e+00   1.0444126e-08
   6.4686077e+00   1.0447970e-08
   6.7737760e+00   1.0418071e-08
   7.0933412e+00   1.0422725e-08
   7.4279825e+00   1.0427779e-08
   7.7784111e+00   1.0399015e-08
   8.1453718e+00   1.0404772e-08
   8.5296445e+00   1.0377936e-08
   8.9320460e+00   1.0384283e-08
   9.3534315e+00   1.0390954e-08
   9.7946967e+00   1.0363739e-08
   1.0256779e+01   1.0370970e-08
   1.0740662e+01   1.0344316e-08
   1.1247372e+01   1.0353022e-08
   1.1777987e+01   1.0360987e-08
   1.2333635e+01   1.0335013e-08
   1.2915497e+01   1.0343425e-08
   1.3524809e+01   1.0352890e-08
   1.4162866e+01   1.0327513e-08
   1.4831025e+01   1.0336514e-08
   1.5530706e+01   1.0311536e-08
   1.6263395e+01   1.0321598e-08
   1.7030650e+01   1.0331117e-08
   1.7834102e+01   1.0306615e-08
   1.8675458e+01   1.0317076e-08
   1.9556507e+01   1.0292873e-08
   2.0479121e+01   1.0302966e-08
   2.1445261e+01   1.0313779e-08
   2.2456980e+01   1.0289960e-08
   2.3516429e+01   1.0300437e-08
   2.4625859e+01   1.0277389e-08
   2.5787629e+01   1.0288077e-08
   2.7004207e+01   1.0299367e-08
   2.8278180e+01   1.0276100e-08
   2.9612254e+01   1.0287101e-08
   3.1009266e+01   1.0264479e-08
   3.2472185e+01   1.0275648e-08
   3.4004119e+01   1.0287326e-08
   3.5608326e+01   1.0264508e-08
   3.7288213e+01   1.0276308e-08
   3.9047352e+01   1.0288181e-08
   4.0889482e+01   1.0265568e-08
   4.2818518e+01   1.0277549e-08
   4.4838559e+01   1.0255086e-08
   4.6953900e+01   1.0267165e-08
   4.9169036e+01   1.0278997e-08
   5.1488675e+01   1.0257010e-08
   5.3917746e+01   1.0269240e-08
   5.6461414e+01   1.0247067e-08
   5.9125084e+01   1.0259376e-08
   6.1914418e+01   1.0271739e-08
   6.4835343e+01   1.0249701e-08
   6.7894068e+01   1.0262134e-08
   7.1097094e+01   1.0240448e-08
   7.4451229e+01   1.0252938e-08
   7.7963601e+01   1.0265241e-08
   8.1641676e+01   1.0243644e-08
   8.5493271e+01   1.0256238e-08
   8.9526571e+01   1.0268877e-08
   9.3750150e+01   1.0247141e-08
   9.8172984e+01   1.0259829e-08
   1.0280447e+02   1.0238376e-08
   1.0765446e+02   1.0251102e-08
   1.1273326e+02   1.0263870e-08
   1.1805165e+02   1.0242474e-08
   1.2362095e+02   1.0255276e-08
   1.2945300e+02   1.0233760e-08
   1.3556018e+02   1.0246597e-08
   1.4195548e+02   1.0259470e-08
   1.4865248e+02   1.0238182e-08
   1.5566544e+02   1.0251083e-08
   1.6300924e+02   1.0229845e-08
   1.7069949e+02   1.0242770e-08
   1.7875255e+02   1.0255727e-08
   1.8718553e+02   1.0234527e-08
   1.9601635e+02   1.0247505e-08
   2.0526378e+02   1.0226349e-08
   2.1494747e+02   1.0239346e-08
   2.2508801e+02   1.0252374e-08
   2.3570694e+02   1.0231247e-08
   2.4682685e+02   1.0244290e-08
   2.5847135e+02   1.0257364e-08
   2.7066521e+02   1.0236261e-08
   2.8343433e+02   1.0249471e-08
   2.9680586e+02   1.0228403e-08
   3.1080822e+02   1.0241499e-08
   3.2547116e+02   1.0254623e-08
   3.4082585e+02   1.0233573e-08
   3.5690493e+02   1.0246706e-08
   3.7374257e+02   1.0225691e-08
   3.9137456e+02   1.0238941e-08
   4.0983837e+02   1.0252107e-08
   4.2917324e+02   1.0231103e-08
   4.4942027e+02   1.0244275e-08
   4.7062248e+02   1.0223303e-08
   4.9282496e+02   1.0236580e-08
   5.1607487e+02   1.0249780e-08
   5.4042164e+02   1.0228816e-08
   5.6591702e+02   1.0242020e-08
   5.9261518e+02   1.0255342e-08
   6.2057288e+02   1.0234384e-08
   6.4984954e+02   1.0247613e-08
   6.8050737e+02   1.0226682e-08
   7.1261154e+02   1.0240002e-08
   7.4623029e+02   1.0253254e-08
   7.8143506e+02   1.0232327e-08
   8.1830068e+02   1.0245664e-08
   8.5690551e+02   1.0224761e-08
   8.9733158e+02   1.0238013e-08
   9.3966483e+02   1.0251368e-08
   9.8399523e+02   1.0230465e-08
   1.0304170e+03   1.0243737e-08
   1.0790288e+03   1.0222936e-08
   1.1299339e+03   1.0236206e-08
   1.1832406e+03   1.0249496e-08
   1.2390622e+03   1.0228691e-08
   1.2975172e+03   1.0241978e-08
   1.3587299e+03   1.0221192e-08
   1.4228305e+03   1.0234476e-08
   1.4899551e+03   1.0247781e-08
   1.5602464e+03   1.0226989e-08
   1.6338539e+03   1.0240289e-08
   1.7109339e+03   1.0253677e-08
   1.7916503e+03   1.0232812e-08
   1.8761747e+03   1.0246193e-08
   1.9646866e+03   1.0225348e-08
   2.0573743e+03   1.0238658e-08
   2.1544347e+03   1.0252051e-08
   2.2560741e+03   1.0231201e-08
   2.3625085e+03   1.0244587e-08
   2.4739641e+03   1.0223756e-08
   2.5906779e+03   1.0237135e-08
   2.7128978e+03   1.0250473e-08
   2.8408837e+03   1.0229694e-08
   2.9749075e+03   1.0243025e-08
   3.1152542e+03   1.0222264e-08
   3.2622220e+03   1.0235588e-08
   3.4161233e+03   1.0248988e-08
   3.5772851e+03   1.0228217e-08
   3.7460500e+03   1.0241553e-08
   3.9227768e+03   1.0254962e-08
   4.1078409e+03   1.0234127e-08
   4.3016358e+03   1.0247528e-08
   4.5045733e+03   1.0226711e-08
   4.7170847e+03   1.0240103e-08
   4.9396217e+03   1.0253462e-08
   5.1726574e+03   1.0232687e-08
   5.4166869e+03   1.0246088e-08
   5.6722290e+03   1.0225280e-08
   5.9398267e+03   1.0238672e-08
   6.2200488e+03   1.0252033e-08
   6.5134909e+03   1.0231263e-08
   6.8207767e+03   1.0244664e-08
   7.1425593e+03   1.0223863e-08
   7.4795225e+03   1.0237254e-08
   7.8323826e+03   1.0250662e-08
   8.2018895e+03   1.0229852e-08
   8.5888286e+03   1.0243251e-08
   8.9940222e+03   1.0222457e-08
   9.4183315e+03   1.0235846e-08
   9.8626585e+03   1.0249253e-08
   1.0327947e+04   1.0228449e-08
   1.0815187e+04   1.0241846e-08
   1.1325413e+04   1.0255261e-08
   1.1859710e+04   1.0234446e-08
   1.2419214e+04   1.0247851e-08
   1.3005113e+04   1.0227093e-08
   1.3618652e+04   1.0240448e-08
   1.4261137e+04   1.0253860e-08
   1.4933932e+04   1.0233090e-08
   1.5638468e+04   1.0246453e-08
   1.6376241e+04   1.0225698e-08
   1.7148820e+04   1.0239091e-08
   1.7957846e+04   1.0252500e-08
   1.8805041e+04   1.0231695e-08
   1.9692203e+04   1.0245095e-08
   2.0621218e+04   1.0224343e-08
   2.1594062e+04   1.0237695e-08
   2.2612801e+04   1.0251102e-08
   2.3679601e+04   1.0230337e-08
   2.4796729e+04   1.0243734e-08
   2.5966560e+04   1.0257112e-08
   2.7191579e+04   1.0236335e-08
   2.8474392e+04   1.0249738e-08
   2.9817723e+04   1.0228976e-08
   3.1224428e+04   1.0242335e-08
   3.2697497e+04   1.0255745e-08
   3.4240061e+04   1.0234970e-08
   3.5855399e+04   1.0248370e-08
   3.7546942e+04   1.0227577e-08
   3.9318288e+04   1.0240966e-08
   4.1173199e+04   1.0254373e-08
   4.3115620e+04   1.0233599e-08
   4.5149678e+04   1.0246964e-08
   4.7279696e+04   1.0226206e-08
   4.9510202e+04   1.0239592e-08
   5.1845935e+04   1.0252995e-08
   5.4291862e+04   1.0232193e-08
   5.6853179e+04   1.0245586e-08
   5.9535331e+04   1.0224829e-08
   6.2344019e+04   1.0238211e-08
   6.5285211e+04   1.0251610e-08
   6.8365160e+04   1.0230812e-08
   7.1590411e+04   1.0244201e-08
   7.4967819e+04   1.0257606e-08
   7.8504562e+04   1.0236824e-08
   8.2208158e+04   1.0250192e-08
   8.6086477e+04   1.0229424e-08
   9.0147763e+04   1.0242809e-08
   9.4400648e+04   1.0256210e-08
   9.8854170e+04   1.0235430e-08
   1.0351780e+05   1.0248795e-08
   1.0840144e+05   1.0228028e-08
   1.1351547e+05   1.0241409e-08
   1.1887077e+05   1.0254807e-08
   1.2447871e+05   1.0234028e-08
   1.3035122e+05   1.0247415e-08
   1.3650078e+05   1.0226626e-08
   1.4294045e+05   1.0240003e-08
   1.4968393e+05   1.0253397e-08
   1.5674554e+05   1.0232619e-08
   1.6414030e+05   1.0246002e-08
   1.7188391e+05   1.0259379e-08
   1.7999285e+05   1.0238588e-08
   1.8848434e+05   1.0251978e-08
   1.9737643e+05   1.0231203e-08
   2.0668802e+05   1.0244582e-08
   2.1643891e+05   1.0257978e-08
   2.2664981e+05   1.0237167e-08
   2.3734243e+05   1.0250553e-08
   2.4853949e+05   1.0229779e-08
   2.6026479e+05   1.0243154e-08
   2.7254325e+05   1.0256546e-08
   2.8540098e+05   1.0235759e-08
   2.9886529e+05   1.0249120e-08
   3.1296480e+05   1.0228347e-08
   3.2772948e+05   1.0241719e-08
   3.4319072e+05   1.0255107e-08
   3.5938137e+05   1.0234321e-08
   3.7633584e+05   1.0247699e-08
   3.9409016e+05   1.0226928e-08
   4.1268208e+05   1.0240276e-08
   4.3215111e+05   1.0253660e-08
   4.5253863e+05   1.0232876e-08
   4.7388796e+05   1.0246250e-08
   4.9624449e+05   1.0259642e-08
   5.1965572e+05   1.0238845e-08
   5.4417143e+05   1.0252225e-08
   5.6984371e+05   1.0231424e-08
   5.9672712e+05   1.0244794e-08
   6.2487881e+05   1.0258182e-08
   6.5435860e+05   1.0237386e-08
   6.8522916e+05   1.0250763e-08
   7.1755609e+05   1.0229983e-08
   7.5140811e+05   1.0243349e-08
   7.8685715e+05   1.0256715e-08
   8.2397857e+05   1.0235921e-08
   8.6285126e+05   1.0249294e-08
   9.0355783e+05   1.0228515e-08
   9.4618482e+05   1.0241878e-08
   9.9082281e+05   1.0255258e-08
   1.0375667e+06   1.0234466e-08
   1.0865158e+06   1.0247818e-08
   1.1377741e+06   1.0261205e-08
   1.1914507e+06   1.0240400e-08
   1.2476596e+06   1.0253776e-08
   1.3065202e+06   1.0232986e-08
   1.3681576e+06   1.0246352e-08
   1.4327030e+06   1.0259734e-08
   1.5002933e+06   1.0238932e-08
   1.5710724e+06   1.0252288e-08
   1.6451906e+06   1.0231500e-08
   1.7228054e+06   1.0244862e-08
   1.8040819e+06   1.0258241e-08
   1.8891928e+06   1.0237440e-08
   1.9783189e+06   1.0250809e-08
   2.0716497e+06   1.0230022e-08
   2.1693835e+06   1.0243381e-08
   2.2717281e+06   1.0256741e-08
   2.3789010e+06   1.0235942e-08
   2.4911300e+06   1.0249307e-08
   2.6086536e+06   1.0262689e-08
   2.7317216e+06   1.0241878e-08
   2.8605955e+06   1.0255249e-08
   2.9955493e+06   1.0234452e-08
   3.1368698e+06   1.0247814e-08
   3.2848574e+06   1.0261192e-08
   3.4398265e+06   1.0240369e-08
   3.6021066e+06   1.0253737e-08
   3.7720425e+06   1.0232942e-08
   3.9499955e+06   1.0246300e-08
   4.1363437e+06   1.0259675e-08
   4.3314832e+06   1.0238867e-08
   4.5358288e+06   1.0252232e-08
   4.7498148e+06   1.0231439e-08
   4.9738960e+06   1.0244781e-08
   5.2085486e+06   1.0258152e-08
   5.4542713e+06   1.0237347e-08
   5.7115865e+06   1.0250708e-08
   5.9810410e+06   1.0229917e-08
   6.2632075e+06   1.0243268e-08
   6.5586857e+06   1.0256636e-08
   6.8681036e+06   1.0235833e-08
   7.1921189e+06   1.0249191e-08
   7.5314202e+06   1.0262554e-08
   7.8867286e+06   1.0241738e-08
   8.2587994e+06   1.0255102e-08
   8.6484233e+06   1.0234301e-08
   9.0564284e+06   1.0247656e-08
   9.4836819e+06   1.0261027e-08
   9.9310918e+06   1.0240214e-08
   1.0399609e+07   1.0253575e-08
   1.0890230e+07   1.0232776e-08
   1.1403996e+07   1.0246127e-08
   1.1942000e+07   1.0259484e-08
   1.2505386e+07   1.0238673e-08
   1.3095350e+07   1.0252031e-08
   1.3713147e+07   1.0231234e-08
   1.4360090e+07   1.0244582e-08
   1.5037553e+07   1.0257947e-08
   1.5746977e+07   1.0237138e-08
   1.6489869e+07   1.0250492e-08
   1.7267809e+07   1.0263864e-08
   1.8082449e+07   1.0243033e-08
   1.8935522e+07   1.0256394e-08
   1.9828839e+07   1.0235588e-08
   2.0764301e+07   1.0248939e-08
   2.1743895e+07   1.0262308e-08
   2.2769703e+07   1.0241488e-08
   2.3843905e+07   1.0254847e-08
   2.4968784e+07   1.0234043e-08
   2.6146732e+07   1.0247391e-08
   2.7380252e+07   1.0260747e-08
   2.8671965e+07   1.0239930e-08
   3.0024617e+07   1.0253285e-08
   3.1441083e+07   1.0232483e-08
   3.2924373e+07   1.0245829e-08
   3.4477641e+07   1.0259191e-08
   3.6104186e+07   1.0238377e-08
   3.7807467e+07   1.0251729e-08
   3.9591103e+07   1.0230929e-08
   4.1458885e+07   1.0244271e-08
   4.3414783e+07   1.0257622e-08
   4.5462955e+07   1.0236810e-08
